'Elapsed time','MLII'
'1:03.947',-0.730
'1:03.950',-0.665
'1:03.953',-0.615
'1:03.956',-0.560
'1:03.958',-0.510
'1:03.961',-0.430
'1:03.964',-0.345
'1:03.967',-0.290
'1:03.969',-0.245
'1:03.972',-0.210
'1:03.975',-0.170
'1:03.978',-0.130
'1:03.981',-0.120
'1:03.983',-0.105
'1:03.986',-0.095
'1:03.989',-0.060
'1:03.992',-0.045
'1:03.994',-0.025
'1:03.997',-0.040
'1:04.000',-0.065
'1:04.003',-0.055
'1:04.006',-0.025
'1:04.008',0.015
'1:04.011',0.035
'1:04.014',0.065
'1:04.017',0.055
'1:04.019',0.080
'1:04.022',0.105
'1:04.025',0.130
'1:04.028',0.150
'1:04.031',0.150
'1:04.033',0.155
'1:04.036',0.175
'1:04.039',0.215
'1:04.042',0.235
'1:04.044',0.235
'1:04.047',0.265
'1:04.050',0.275
'1:04.053',0.300
'1:04.056',0.320
'1:04.058',0.350
'1:04.061',0.385
'1:04.064',0.400
'1:04.067',0.410
'1:04.069',0.440
'1:04.072',0.475
'1:04.075',0.500
'1:04.078',0.515
'1:04.081',0.495
'1:04.083',0.490
'1:04.086',0.515
'1:04.089',0.585
'1:04.092',0.625
'1:04.094',0.620
'1:04.097',0.590
'1:04.100',0.585
'1:04.103',0.615
'1:04.106',0.655
'1:04.108',0.685
'1:04.111',0.675
'1:04.114',0.675
'1:04.117',0.675
'1:04.119',0.690
'1:04.122',0.685
'1:04.125',0.680
'1:04.128',0.660
'1:04.131',0.650
'1:04.133',0.650
'1:04.136',0.670
'1:04.139',0.680
'1:04.142',0.655
'1:04.144',0.640
'1:04.147',0.610
'1:04.150',0.575
'1:04.153',0.555
'1:04.156',0.535
'1:04.158',0.530
'1:04.161',0.495
'1:04.164',0.490
'1:04.167',0.485
'1:04.169',0.475
'1:04.172',0.455
'1:04.175',0.405
'1:04.178',0.345
'1:04.181',0.290
'1:04.183',0.220
'1:04.186',0.195
'1:04.189',0.180
'1:04.192',0.165
'1:04.194',0.115
'1:04.197',0.080
'1:04.200',0.045
'1:04.203',0.035
'1:04.206',0.005
'1:04.208',-0.025
'1:04.211',-0.050
'1:04.214',-0.100
'1:04.217',-0.125
'1:04.219',-0.155
'1:04.222',-0.175
'1:04.225',-0.190
'1:04.228',-0.190
'1:04.231',-0.205
'1:04.233',-0.210
'1:04.236',-0.230
'1:04.239',-0.245
'1:04.242',-0.260
'1:04.244',-0.280
'1:04.247',-0.295
'1:04.250',-0.320
'1:04.253',-0.305
'1:04.256',-0.285
'1:04.258',-0.300
'1:04.261',-0.325
'1:04.264',-0.350
'1:04.267',-0.350
'1:04.269',-0.325
'1:04.272',-0.315
'1:04.275',-0.295
'1:04.278',-0.305
'1:04.281',-0.315
'1:04.283',-0.350
'1:04.286',-0.360
'1:04.289',-0.355
'1:04.292',-0.350
'1:04.294',-0.345
'1:04.297',-0.360
'1:04.300',-0.365
'1:04.303',-0.345
'1:04.306',-0.335
'1:04.308',-0.335
'1:04.311',-0.370
'1:04.314',-0.380
'1:04.317',-0.370
'1:04.319',-0.355
'1:04.322',-0.350
'1:04.325',-0.330
'1:04.328',-0.335
'1:04.331',-0.330
'1:04.333',-0.325
'1:04.336',-0.290
'1:04.339',-0.260
'1:04.342',-0.225
'1:04.344',-0.235
'1:04.347',-0.240
'1:04.350',-0.240
'1:04.353',-0.200
'1:04.356',-0.145
'1:04.358',-0.095
'1:04.361',-0.070
'1:04.364',-0.060
'1:04.367',-0.090
'1:04.369',-0.105
'1:04.372',-0.100
'1:04.375',-0.070
'1:04.378',-0.035
'1:04.381',0.000
'1:04.383',-0.010
'1:04.386',-0.020
'1:04.389',-0.035
'1:04.392',-0.025
'1:04.394',-0.045
'1:04.397',-0.055
'1:04.400',-0.060
'1:04.403',-0.070
'1:04.406',-0.055
'1:04.408',-0.065
'1:04.411',-0.060
'1:04.414',-0.075
'1:04.417',-0.090
'1:04.419',-0.085
'1:04.422',-0.090
'1:04.425',-0.125
'1:04.428',-0.175
'1:04.431',-0.190
'1:04.433',-0.200
'1:04.436',-0.185
'1:04.439',-0.190
'1:04.442',-0.230
'1:04.444',-0.270
'1:04.447',-0.290
'1:04.450',-0.320
'1:04.453',-0.355
'1:04.456',-0.390
'1:04.458',-0.395
'1:04.461',-0.380
'1:04.464',-0.390
'1:04.467',-0.375
'1:04.469',-0.380
'1:04.472',-0.390
'1:04.475',-0.420
'1:04.478',-0.470
'1:04.481',-0.480
'1:04.483',-0.465
'1:04.486',-0.435
'1:04.489',-0.410
'1:04.492',-0.420
'1:04.494',-0.435
'1:04.497',-0.440
'1:04.500',-0.430
'1:04.503',-0.415
'1:04.506',-0.425
'1:04.508',-0.460
'1:04.511',-0.480
'1:04.514',-0.490
'1:04.517',-0.470
'1:04.519',-0.425
'1:04.522',-0.410
'1:04.525',-0.415
'1:04.528',-0.435
'1:04.531',-0.465
'1:04.533',-0.480
'1:04.536',-0.455
'1:04.539',-0.445
'1:04.542',-0.430
'1:04.544',-0.430
'1:04.547',-0.430
'1:04.550',-0.425
'1:04.553',-0.420
'1:04.556',-0.420
'1:04.558',-0.420
'1:04.561',-0.420
'1:04.564',-0.430
'1:04.567',-0.435
'1:04.569',-0.455
'1:04.572',-0.435
'1:04.575',-0.420
'1:04.578',-0.415
'1:04.581',-0.405
'1:04.583',-0.400
'1:04.586',-0.390
'1:04.589',-0.370
'1:04.592',-0.360
'1:04.594',-0.335
'1:04.597',-0.325
'1:04.600',-0.300
'1:04.603',-0.245
'1:04.606',-0.200
'1:04.608',-0.055
'1:04.611',0.240
'1:04.614',0.755
'1:04.617',1.365
'1:04.619',1.785
'1:04.622',1.875
'1:04.625',1.775
'1:04.628',1.635
'1:04.631',1.550
'1:04.633',1.475
'1:04.636',1.435
'1:04.639',1.370
'1:04.642',1.295
'1:04.644',1.200
'1:04.647',1.135
'1:04.650',1.070
'1:04.653',1.015
'1:04.656',0.970
'1:04.658',0.880
'1:04.661',0.755
'1:04.664',0.620
'1:04.667',0.525
'1:04.669',0.470
'1:04.672',0.375
'1:04.675',0.255
'1:04.678',0.135
'1:04.681',0.045
'1:04.683',-0.025
'1:04.686',-0.095
'1:04.689',-0.180
'1:04.692',-0.315
'1:04.694',-0.455
'1:04.697',-0.575
'1:04.700',-0.665
'1:04.703',-0.705
'1:04.706',-0.730
'1:04.708',-0.765
'1:04.711',-0.805
'1:04.714',-0.875
'1:04.717',-0.975
'1:04.719',-1.100
'1:04.722',-1.225
'1:04.725',-1.380
'1:04.728',-1.530
'1:04.731',-1.670
'1:04.733',-1.765
'1:04.736',-1.805
'1:04.739',-1.775
'1:04.742',-1.680
'1:04.744',-1.590
'1:04.747',-1.505
'1:04.750',-1.420
'1:04.753',-1.300
'1:04.756',-1.210
'1:04.758',-1.170
'1:04.761',-1.175
'1:04.764',-1.175
'1:04.767',-1.130
'1:04.769',-1.055
'1:04.772',-1.000
'1:04.775',-0.965
'1:04.778',-0.935
'1:04.781',-0.945
'1:04.783',-0.965
'1:04.786',-0.975
'1:04.789',-0.950
'1:04.792',-0.915
'1:04.794',-0.840
'1:04.797',-0.775
'1:04.800',-0.745
'1:04.803',-0.705
'1:04.806',-0.655
'1:04.808',-0.595
'1:04.811',-0.530
'1:04.814',-0.475
'1:04.817',-0.430
'1:04.819',-0.385
'1:04.822',-0.335
'1:04.825',-0.265
'1:04.828',-0.190
'1:04.831',-0.105
'1:04.833',-0.045
'1:04.836',-0.010
'1:04.839',0.020
'1:04.842',0.030
'1:04.844',0.035
'1:04.847',0.050
'1:04.850',0.060
'1:04.853',0.090
'1:04.856',0.085
'1:04.858',0.070
'1:04.861',0.065
'1:04.864',0.075
'1:04.867',0.105
'1:04.869',0.140
'1:04.872',0.190
'1:04.875',0.215
'1:04.878',0.215
'1:04.881',0.225
'1:04.883',0.245
'1:04.886',0.250
'1:04.889',0.255
'1:04.892',0.265
'1:04.894',0.270
'1:04.897',0.285
'1:04.900',0.310
'1:04.903',0.345
'1:04.906',0.380
'1:04.908',0.425
'1:04.911',0.460
'1:04.914',0.470
'1:04.917',0.460
'1:04.919',0.455
'1:04.922',0.470
'1:04.925',0.485
'1:04.928',0.495
'1:04.931',0.540
'1:04.933',0.570
'1:04.936',0.625
'1:04.939',0.655
'1:04.942',0.660
'1:04.944',0.665
'1:04.947',0.680
'1:04.950',0.695
'1:04.953',0.730
'1:04.956',0.750
'1:04.958',0.750
'1:04.961',0.750
'1:04.964',0.745
'1:04.967',0.745
'1:04.969',0.755
'1:04.972',0.775
'1:04.975',0.815
'1:04.978',0.840
'1:04.981',0.830
'1:04.983',0.790
'1:04.986',0.790
'1:04.989',0.795
'1:04.992',0.780
'1:04.994',0.775
'1:04.997',0.770
'1:05.000',0.775
'1:05.003',0.795
'1:05.006',0.795
'1:05.008',0.770
'1:05.011',0.705
'1:05.014',0.655
'1:05.017',0.625
'1:05.019',0.625
'1:05.022',0.635
'1:05.025',0.620
'1:05.028',0.585
'1:05.031',0.540
'1:05.033',0.515
'1:05.036',0.520
'1:05.039',0.510
'1:05.042',0.480
'1:05.044',0.445
'1:05.047',0.410
'1:05.050',0.380
'1:05.053',0.375
'1:05.056',0.335
'1:05.058',0.280
'1:05.061',0.250
'1:05.064',0.260
'1:05.067',0.275
'1:05.069',0.290
'1:05.072',0.295
'1:05.075',0.280
'1:05.078',0.265
'1:05.081',0.245
'1:05.083',0.245
'1:05.086',0.240
'1:05.089',0.230
'1:05.092',0.205
'1:05.094',0.175
'1:05.097',0.145
'1:05.100',0.120
'1:05.103',0.100
'1:05.106',0.075
'1:05.108',0.085
'1:05.111',0.070
'1:05.114',0.060
'1:05.117',0.000
'1:05.119',-0.045
'1:05.122',-0.055
'1:05.125',-0.040
'1:05.128',-0.025
'1:05.131',-0.045
'1:05.133',-0.085
'1:05.136',-0.135
'1:05.139',-0.155
'1:05.142',-0.170
'1:05.144',-0.200
'1:05.147',-0.235
'1:05.150',-0.280
'1:05.153',-0.300
'1:05.156',-0.320
'1:05.158',-0.345
'1:05.161',-0.355
'1:05.164',-0.370
'1:05.167',-0.395
'1:05.169',-0.415
'1:05.172',-0.415
'1:05.175',-0.415
'1:05.178',-0.420
'1:05.181',-0.435
'1:05.183',-0.470
'1:05.186',-0.480
'1:05.189',-0.475
'1:05.192',-0.465
'1:05.194',-0.455
'1:05.197',-0.470
'1:05.200',-0.505
'1:05.203',-0.505
'1:05.206',-0.480
'1:05.208',-0.460
'1:05.211',-0.445
'1:05.214',-0.445
'1:05.217',-0.480
'1:05.219',-0.495
'1:05.222',-0.485
'1:05.225',-0.465
'1:05.228',-0.460
'1:05.231',-0.470
'1:05.233',-0.475
'1:05.236',-0.485
'1:05.239',-0.490
'1:05.242',-0.465
'1:05.244',-0.470
'1:05.247',-0.460
'1:05.250',-0.460
'1:05.253',-0.455
'1:05.256',-0.440
'1:05.258',-0.460
'1:05.261',-0.475
'1:05.264',-0.510
'1:05.267',-0.515
'1:05.269',-0.480
'1:05.272',-0.445
'1:05.275',-0.425
'1:05.278',-0.420
'1:05.281',-0.455
'1:05.283',-0.505
'1:05.286',-0.520
'1:05.289',-0.510
'1:05.292',-0.490
'1:05.294',-0.485
'1:05.297',-0.490
'1:05.300',-0.485
'1:05.303',-0.485
'1:05.306',-0.470
'1:05.308',-0.470
'1:05.311',-0.480
'1:05.314',-0.495
'1:05.317',-0.495
'1:05.319',-0.455
'1:05.322',-0.435
'1:05.325',-0.430
'1:05.328',-0.445
'1:05.331',-0.485
'1:05.333',-0.505
'1:05.336',-0.480
'1:05.339',-0.460
'1:05.342',-0.455
'1:05.344',-0.460
'1:05.347',-0.485
'1:05.350',-0.480
'1:05.353',-0.455
'1:05.356',-0.435
'1:05.358',-0.420
'1:05.361',-0.425
'1:05.364',-0.455
'1:05.367',-0.465
'1:05.369',-0.465
'1:05.372',-0.445
'1:05.375',-0.445
'1:05.378',-0.440
'1:05.381',-0.455
'1:05.383',-0.460
'1:05.386',-0.440
'1:05.389',-0.410
'1:05.392',-0.400
'1:05.394',-0.410
'1:05.397',-0.420
'1:05.400',-0.430
'1:05.403',-0.420
'1:05.406',-0.400
'1:05.408',-0.395
'1:05.411',-0.415
'1:05.414',-0.415
'1:05.417',-0.405
'1:05.419',-0.395
'1:05.422',-0.380
'1:05.425',-0.365
'1:05.428',-0.370
'1:05.431',-0.360
'1:05.433',-0.350
'1:05.436',-0.330
'1:05.439',-0.305
'1:05.442',-0.285
'1:05.444',-0.275
'1:05.447',-0.270
'1:05.450',-0.200
'1:05.453',0.030
'1:05.456',0.480
'1:05.458',1.115
'1:05.461',1.710
'1:05.464',1.945
'1:05.467',1.835
'1:05.469',1.675
'1:05.472',1.580
'1:05.475',1.515
'1:05.478',1.425
'1:05.481',1.320
'1:05.483',1.220
'1:05.486',1.150
'1:05.489',1.095
'1:05.492',1.010
'1:05.494',0.905
'1:05.497',0.760
'1:05.500',0.600
'1:05.503',0.450
'1:05.506',0.330
'1:05.508',0.180
'1:05.511',0.005
'1:05.514',-0.205
'1:05.517',-0.415
'1:05.519',-0.640
'1:05.522',-0.875
'1:05.525',-1.110
'1:05.528',-1.330
'1:05.531',-1.505
'1:05.533',-1.685
'1:05.536',-1.820
'1:05.539',-1.905
'1:05.542',-1.970
'1:05.544',-2.015
'1:05.547',-2.060
'1:05.550',-2.105
'1:05.553',-2.165
'1:05.556',-2.255
'1:05.558',-2.325
'1:05.561',-2.370
'1:05.564',-2.425
'1:05.567',-2.495
'1:05.569',-2.520
'1:05.572',-2.485
'1:05.575',-2.400
'1:05.578',-2.245
'1:05.581',-2.075
'1:05.583',-1.880
'1:05.586',-1.670
'1:05.589',-1.495
'1:05.592',-1.340
'1:05.594',-1.235
'1:05.597',-1.160
'1:05.600',-1.105
'1:05.603',-1.050
'1:05.606',-0.985
'1:05.608',-0.920
'1:05.611',-0.885
'1:05.614',-0.855
'1:05.617',-0.850
'1:05.619',-0.820
'1:05.622',-0.795
'1:05.625',-0.730
'1:05.628',-0.680
'1:05.631',-0.620
'1:05.633',-0.545
'1:05.636',-0.465
'1:05.639',-0.390
'1:05.642',-0.335
'1:05.644',-0.290
'1:05.647',-0.225
'1:05.650',-0.140
'1:05.653',-0.050
'1:05.656',0.035
'1:05.658',0.100
'1:05.661',0.160
'1:05.664',0.215
'1:05.667',0.275
'1:05.669',0.320
'1:05.672',0.350
'1:05.675',0.380
'1:05.678',0.390
'1:05.681',0.400
'1:05.683',0.410
'1:05.686',0.435
'1:05.689',0.475
'1:05.692',0.525
'1:05.694',0.550
'1:05.697',0.555
'1:05.700',0.550
'1:05.703',0.555
'1:05.706',0.590
'1:05.708',0.625
'1:05.711',0.665
'1:05.714',0.675
'1:05.717',0.715
'1:05.719',0.770
'1:05.722',0.825
'1:05.725',0.860
'1:05.728',0.910
'1:05.731',0.960
'1:05.733',1.010
'1:05.736',1.065
'1:05.739',1.125
'1:05.742',1.180
'1:05.744',1.225
'1:05.747',1.265
'1:05.750',1.310
'1:05.753',1.365
'1:05.756',1.410
'1:05.758',1.470
'1:05.761',1.500
'1:05.764',1.525
'1:05.767',1.500
'1:05.769',1.505
'1:05.772',1.530
'1:05.775',1.540
'1:05.778',1.555
'1:05.781',1.570
'1:05.783',1.575
'1:05.786',1.565
'1:05.789',1.585
'1:05.792',1.580
'1:05.794',1.585
'1:05.797',1.570
'1:05.800',1.550
'1:05.803',1.495
'1:05.806',1.475
'1:05.808',1.450
'1:05.811',1.405
'1:05.814',1.375
'1:05.817',1.315
'1:05.819',1.285
'1:05.822',1.255
'1:05.825',1.215
'1:05.828',1.150
'1:05.831',1.085
'1:05.833',1.015
'1:05.836',0.950
'1:05.839',0.895
'1:05.842',0.830
'1:05.844',0.785
'1:05.847',0.740
'1:05.850',0.680
'1:05.853',0.630
'1:05.856',0.555
'1:05.858',0.505
'1:05.861',0.460
'1:05.864',0.400
'1:05.867',0.340
'1:05.869',0.285
'1:05.872',0.245
'1:05.875',0.205
'1:05.878',0.150
'1:05.881',0.120
'1:05.883',0.055
'1:05.886',0.020
'1:05.889',-0.015
'1:05.892',-0.060
'1:05.894',-0.105
'1:05.897',-0.140
'1:05.900',-0.160
'1:05.903',-0.180
'1:05.906',-0.195
'1:05.908',-0.185
'1:05.911',-0.185
'1:05.914',-0.210
'1:05.917',-0.235
'1:05.919',-0.265
'1:05.922',-0.265
'1:05.925',-0.290
'1:05.928',-0.285
'1:05.931',-0.295
'1:05.933',-0.310
'1:05.936',-0.320
'1:05.939',-0.320
'1:05.942',-0.320
'1:05.944',-0.335
'1:05.947',-0.335
'1:05.950',-0.340
'1:05.953',-0.325
'1:05.956',-0.320
'1:05.958',-0.330
'1:05.961',-0.350
'1:05.964',-0.355
'1:05.967',-0.385
'1:05.969',-0.380
'1:05.972',-0.380
'1:05.975',-0.360
'1:05.978',-0.340
'1:05.981',-0.335
'1:05.983',-0.355
'1:05.986',-0.355
'1:05.989',-0.345
'1:05.992',-0.350
'1:05.994',-0.345
'1:05.997',-0.345
'1:06.000',-0.355
'1:06.003',-0.325
'1:06.006',-0.320
'1:06.008',-0.320
'1:06.011',-0.340
'1:06.014',-0.335
'1:06.017',-0.345
'1:06.019',-0.315
'1:06.022',-0.305
'1:06.025',-0.295
'1:06.028',-0.305
'1:06.031',-0.325
'1:06.033',-0.340
'1:06.036',-0.330
'1:06.039',-0.330
'1:06.042',-0.305
'1:06.044',-0.290
'1:06.047',-0.285
'1:06.050',-0.275
'1:06.053',-0.300
'1:06.056',-0.305
'1:06.058',-0.315
'1:06.061',-0.330
'1:06.064',-0.325
'1:06.067',-0.320
'1:06.069',-0.305
'1:06.072',-0.290
'1:06.075',-0.290
'1:06.078',-0.295
'1:06.081',-0.315
'1:06.083',-0.310
'1:06.086',-0.300
'1:06.089',-0.285
'1:06.092',-0.275
'1:06.094',-0.290
'1:06.097',-0.295
'1:06.100',-0.300
'1:06.103',-0.315
'1:06.106',-0.315
'1:06.108',-0.320
'1:06.111',-0.315
'1:06.114',-0.315
'1:06.117',-0.310
'1:06.119',-0.305
'1:06.122',-0.295
'1:06.125',-0.300
'1:06.128',-0.295
'1:06.131',-0.285
'1:06.133',-0.305
'1:06.136',-0.320
'1:06.139',-0.325
'1:06.142',-0.330
'1:06.144',-0.330
'1:06.147',-0.315
'1:06.150',-0.300
'1:06.153',-0.300
'1:06.156',-0.290
'1:06.158',-0.290
'1:06.161',-0.290
'1:06.164',-0.290
'1:06.167',-0.295
'1:06.169',-0.275
'1:06.172',-0.270
'1:06.175',-0.260
'1:06.178',-0.275
'1:06.181',-0.285
'1:06.183',-0.280
'1:06.186',-0.270
'1:06.189',-0.265
'1:06.192',-0.260
'1:06.194',-0.265
'1:06.197',-0.270
'1:06.200',-0.285
'1:06.203',-0.270
'1:06.206',-0.260
'1:06.208',-0.250
'1:06.211',-0.265
'1:06.214',-0.250
'1:06.217',-0.275
'1:06.219',-0.265
'1:06.222',-0.265
'1:06.225',-0.250
'1:06.228',-0.255
'1:06.231',-0.240
'1:06.233',-0.245
'1:06.236',-0.230
'1:06.239',-0.235
'1:06.242',-0.230
'1:06.244',-0.255
'1:06.247',-0.235
'1:06.250',-0.235
'1:06.253',-0.210
'1:06.256',-0.200
'1:06.258',-0.195
'1:06.261',-0.195
'1:06.264',-0.180
'1:06.267',-0.155
'1:06.269',-0.085
'1:06.272',0.025
'1:06.275',0.295
'1:06.278',0.815
'1:06.281',1.450
'1:06.283',1.940
'1:06.286',2.035
'1:06.289',1.900
'1:06.292',1.760
'1:06.294',1.675
'1:06.297',1.595
'1:06.300',1.480
'1:06.303',1.380
'1:06.306',1.275
'1:06.308',1.195
'1:06.311',1.105
'1:06.314',1.000
'1:06.317',0.875
'1:06.319',0.740
'1:06.322',0.605
'1:06.325',0.455
'1:06.328',0.290
'1:06.331',0.105
'1:06.333',-0.100
'1:06.336',-0.305
'1:06.339',-0.495
'1:06.342',-0.695
'1:06.344',-0.920
'1:06.347',-1.115
'1:06.350',-1.305
'1:06.353',-1.480
'1:06.356',-1.615
'1:06.358',-1.730
'1:06.361',-1.795
'1:06.364',-1.860
'1:06.367',-1.930
'1:06.369',-1.965
'1:06.372',-2.000
'1:06.375',-2.085
'1:06.378',-2.200
'1:06.381',-2.260
'1:06.383',-2.310
'1:06.386',-2.340
'1:06.389',-2.370
'1:06.392',-2.400
'1:06.394',-2.390
'1:06.397',-2.325
'1:06.400',-2.170
'1:06.403',-1.980
'1:06.406',-1.765
'1:06.408',-1.585
'1:06.411',-1.385
'1:06.414',-1.230
'1:06.417',-1.120
'1:06.419',-1.030
'1:06.422',-0.960
'1:06.425',-0.890
'1:06.428',-0.815
'1:06.431',-0.745
'1:06.433',-0.690
'1:06.436',-0.655
'1:06.439',-0.630
'1:06.442',-0.580
'1:06.444',-0.510
'1:06.447',-0.425
'1:06.450',-0.350
'1:06.453',-0.300
'1:06.456',-0.265
'1:06.458',-0.240
'1:06.461',-0.200
'1:06.464',-0.155
'1:06.467',-0.095
'1:06.469',-0.005
'1:06.472',0.100
'1:06.475',0.175
'1:06.478',0.245
'1:06.481',0.285
'1:06.483',0.310
'1:06.486',0.345
'1:06.489',0.375
'1:06.492',0.405
'1:06.494',0.390
'1:06.497',0.370
'1:06.500',0.340
'1:06.503',0.340
'1:06.506',0.345
'1:06.508',0.360
'1:06.511',0.345
'1:06.514',0.345
'1:06.517',0.340
'1:06.519',0.355
'1:06.522',0.380
'1:06.525',0.385
'1:06.528',0.400
'1:06.531',0.390
'1:06.533',0.385
'1:06.536',0.415
'1:06.539',0.455
'1:06.542',0.480
'1:06.544',0.500
'1:06.547',0.510
'1:06.550',0.515
'1:06.553',0.550
'1:06.556',0.590
'1:06.558',0.610
'1:06.561',0.650
'1:06.564',0.675
'1:06.567',0.700
'1:06.569',0.730
'1:06.572',0.750
'1:06.575',0.775
'1:06.578',0.800
'1:06.581',0.825
'1:06.583',0.845
'1:06.586',0.870
'1:06.589',0.890
'1:06.592',0.905
'1:06.594',0.910
'1:06.597',0.905
'1:06.600',0.905
'1:06.603',0.930
'1:06.606',0.945
'1:06.608',0.980
'1:06.611',0.975
'1:06.614',0.975
'1:06.617',0.935
'1:06.619',0.930
'1:06.622',0.935
'1:06.625',0.935
'1:06.628',0.915
'1:06.631',0.900
'1:06.633',0.865
'1:06.636',0.850
'1:06.639',0.835
'1:06.642',0.800
'1:06.644',0.770
'1:06.647',0.730
'1:06.650',0.690
'1:06.653',0.655
'1:06.656',0.625
'1:06.658',0.590
'1:06.661',0.525
'1:06.664',0.465
'1:06.667',0.400
'1:06.669',0.375
'1:06.672',0.350
'1:06.675',0.305
'1:06.678',0.265
'1:06.681',0.200
'1:06.683',0.140
'1:06.686',0.105
'1:06.689',0.070
'1:06.692',0.020
'1:06.694',-0.020
'1:06.697',-0.070
'1:06.700',-0.115
'1:06.703',-0.150
'1:06.706',-0.170
'1:06.708',-0.205
'1:06.711',-0.245
'1:06.714',-0.265
'1:06.717',-0.280
'1:06.719',-0.280
'1:06.722',-0.290
'1:06.725',-0.285
'1:06.728',-0.315
'1:06.731',-0.335
'1:06.733',-0.365
'1:06.736',-0.360
'1:06.739',-0.355
'1:06.742',-0.365
'1:06.744',-0.370
'1:06.747',-0.380
'1:06.750',-0.400
'1:06.753',-0.415
'1:06.756',-0.400
'1:06.758',-0.400
'1:06.761',-0.415
'1:06.764',-0.415
'1:06.767',-0.420
'1:06.769',-0.425
'1:06.772',-0.425
'1:06.775',-0.430
'1:06.778',-0.440
'1:06.781',-0.440
'1:06.783',-0.445
'1:06.786',-0.445
'1:06.789',-0.430
'1:06.792',-0.420
'1:06.794',-0.420
'1:06.797',-0.430
'1:06.800',-0.445
'1:06.803',-0.440
'1:06.806',-0.450
'1:06.808',-0.435
'1:06.811',-0.445
'1:06.814',-0.445
'1:06.817',-0.450
'1:06.819',-0.435
'1:06.822',-0.430
'1:06.825',-0.430
'1:06.828',-0.425
'1:06.831',-0.430
'1:06.833',-0.430
'1:06.836',-0.400
'1:06.839',-0.395
'1:06.842',-0.410
'1:06.844',-0.425
'1:06.847',-0.425
'1:06.850',-0.415
'1:06.853',-0.395
'1:06.856',-0.385
'1:06.858',-0.390
'1:06.861',-0.415
'1:06.864',-0.425
'1:06.867',-0.440
'1:06.869',-0.420
'1:06.872',-0.410
'1:06.875',-0.405
'1:06.878',-0.420
'1:06.881',-0.415
'1:06.883',-0.425
'1:06.886',-0.415
'1:06.889',-0.390
'1:06.892',-0.385
'1:06.894',-0.405
'1:06.897',-0.430
'1:06.900',-0.415
'1:06.903',-0.415
'1:06.906',-0.405
'1:06.908',-0.385
'1:06.911',-0.400
'1:06.914',-0.415
'1:06.917',-0.420
'1:06.919',-0.415
'1:06.922',-0.400
'1:06.925',-0.400
'1:06.928',-0.405
'1:06.931',-0.410
'1:06.933',-0.430
'1:06.936',-0.420
'1:06.939',-0.420
'1:06.942',-0.410
'1:06.944',-0.405
'1:06.947',-0.400
'1:06.950',-0.395
'1:06.953',-0.415
'1:06.956',-0.395
'1:06.958',-0.405
'1:06.961',-0.400
'1:06.964',-0.410
'1:06.967',-0.410
'1:06.969',-0.400
'1:06.972',-0.390
'1:06.975',-0.385
'1:06.978',-0.390
'1:06.981',-0.405
'1:06.983',-0.400
'1:06.986',-0.400
'1:06.989',-0.390
'1:06.992',-0.390
'1:06.994',-0.385
'1:06.997',-0.380
'1:07.000',-0.405
'1:07.003',-0.395
'1:07.006',-0.380
'1:07.008',-0.380
'1:07.011',-0.380
'1:07.014',-0.390
'1:07.017',-0.400
'1:07.019',-0.390
'1:07.022',-0.370
'1:07.025',-0.370
'1:07.028',-0.385
'1:07.031',-0.395
'1:07.033',-0.400
'1:07.036',-0.400
'1:07.039',-0.375
'1:07.042',-0.375
'1:07.044',-0.370
'1:07.047',-0.380
'1:07.050',-0.385
'1:07.053',-0.370
'1:07.056',-0.355
'1:07.058',-0.345
'1:07.061',-0.350
'1:07.064',-0.355
'1:07.067',-0.365
'1:07.069',-0.350
'1:07.072',-0.335
'1:07.075',-0.320
'1:07.078',-0.310
'1:07.081',-0.285
'1:07.083',-0.270
'1:07.086',-0.220
'1:07.089',-0.120
'1:07.092',0.060
'1:07.094',0.470
'1:07.097',1.070
'1:07.100',1.690
'1:07.103',2.005
'1:07.106',1.990
'1:07.108',1.875
'1:07.111',1.775
'1:07.114',1.725
'1:07.117',1.680
'1:07.119',1.625
'1:07.122',1.535
'1:07.125',1.485
'1:07.128',1.425
'1:07.131',1.345
'1:07.133',1.250
'1:07.136',1.170
'1:07.139',1.070
'1:07.142',0.960
'1:07.144',0.815
'1:07.147',0.645
'1:07.150',0.505
'1:07.153',0.370
'1:07.156',0.210
'1:07.158',0.040
'1:07.161',-0.160
'1:07.164',-0.385
'1:07.167',-0.630
'1:07.169',-0.850
'1:07.172',-1.070
'1:07.175',-1.275
'1:07.178',-1.465
'1:07.181',-1.605
'1:07.183',-1.735
'1:07.186',-1.820
'1:07.189',-1.890
'1:07.192',-1.980
'1:07.194',-2.075
'1:07.197',-2.205
'1:07.200',-2.295
'1:07.203',-2.355
'1:07.206',-2.420
'1:07.208',-2.490
'1:07.211',-2.565
'1:07.214',-2.610
'1:07.217',-2.585
'1:07.219',-2.465
'1:07.222',-2.280
'1:07.225',-2.070
'1:07.228',-1.885
'1:07.231',-1.715
'1:07.233',-1.590
'1:07.236',-1.465
'1:07.239',-1.395
'1:07.242',-1.345
'1:07.244',-1.275
'1:07.247',-1.230
'1:07.250',-1.185
'1:07.253',-1.140
'1:07.256',-1.110
'1:07.258',-1.110
'1:07.261',-1.095
'1:07.264',-1.070
'1:07.267',-1.035
'1:07.269',-0.965
'1:07.272',-0.890
'1:07.275',-0.825
'1:07.278',-0.780
'1:07.281',-0.730
