'Elapsed time','ECG I filtered'
'0:16.832',8.880
'0:16.834',9.010
'0:16.836',9.145
'0:16.838',9.285
'0:16.840',9.430
'0:16.842',9.575
'0:16.844',9.725
'0:16.846',9.870
'0:16.848',10.010
'0:16.850',10.145
'0:16.852',10.280
'0:16.854',10.410
'0:16.856',10.545
'0:16.858',10.680
'0:16.860',10.820
'0:16.862',10.960
'0:16.864',11.100
'0:16.866',11.245
'0:16.868',11.380
'0:16.870',11.520
'0:16.872',11.655
'0:16.874',11.790
'0:16.876',11.925
'0:16.878',12.065
'0:16.880',12.210
'0:16.882',12.360
'0:16.884',12.515
'0:16.886',12.665
'0:16.888',12.815
'0:16.890',12.965
'0:16.892',13.110
'0:16.894',13.260
'0:16.896',13.405
'0:16.898',13.555
'0:16.900',13.705
'0:16.902',13.865
'0:16.904',14.020
'0:16.906',14.185
'0:16.908',14.345
'0:16.910',14.505
'0:16.912',14.670
'0:16.914',14.830
'0:16.916',14.990
'0:16.918',15.155
'0:16.920',15.315
'0:16.922',15.480
'0:16.924',15.640
'0:16.926',15.800
'0:16.928',15.960
'0:16.930',16.120
'0:16.932',16.285
'0:16.934',16.455
'0:16.936',16.625
'0:16.938',16.795
'0:16.940',16.970
'0:16.942',17.145
'0:16.944',17.320
'0:16.946',17.485
'0:16.948',17.650
'0:16.950',17.815
'0:16.952',17.980
'0:16.954',18.145
'0:16.956',18.315
'0:16.958',18.490
'0:16.960',18.665
'0:16.962',18.845
'0:16.964',19.025
'0:16.966',19.205
'0:16.968',19.380
'0:16.970',19.550
'0:16.972',19.715
'0:16.974',19.885
'0:16.976',20.055
'0:16.978',20.230
'0:16.980',20.405
'0:16.982',20.585
'0:16.984',20.770
'0:16.986',20.950
'0:16.988',21.130
'0:16.990',21.310
'0:16.992',21.485
'0:16.994',21.665
'0:16.996',21.840
'0:16.998',22.020
'0:17.000',22.200
'0:17.002',22.380
'0:17.004',22.560
'0:17.006',22.740
'0:17.008',22.915
'0:17.010',23.085
'0:17.012',23.260
'0:17.014',23.435
'0:17.016',23.610
'0:17.018',23.785
'0:17.020',23.965
'0:17.022',24.150
'0:17.024',24.330
'0:17.026',24.515
'0:17.028',24.695
'0:17.030',24.870
'0:17.032',25.045
'0:17.034',25.220
'0:17.036',25.390
'0:17.038',25.565
'0:17.040',25.740
'0:17.042',25.915
'0:17.044',26.095
'0:17.046',26.275
'0:17.048',26.460
'0:17.050',26.640
'0:17.052',26.825
'0:17.054',27.010
'0:17.056',27.190
'0:17.058',27.370
'0:17.060',27.545
'0:17.062',27.720
'0:17.064',27.895
'0:17.066',28.075
'0:17.068',28.255
'0:17.070',28.445
'0:17.072',28.640
'0:17.074',28.835
'0:17.076',29.025
'0:17.078',29.215
'0:17.080',29.390
'0:17.082',29.555
'0:17.084',29.715
'0:17.086',29.880
'0:17.088',30.050
'0:17.090',30.230
'0:17.092',30.430
'0:17.094',30.640
'0:17.096',30.850
'0:17.098',31.055
'0:17.100',31.240
'0:17.102',31.405
'0:17.104',31.545
'0:17.106',31.680
'0:17.108',31.820
'0:17.110',31.985
'0:17.112',32.180
'0:17.114',32.410
'0:17.116',32.665
'0:17.118',32.915
'0:17.120',33.145
'0:17.122',33.330
'0:17.124',33.470
'0:17.126',33.575
'0:17.128',33.665
'0:17.130',33.780
'0:17.132',33.950
'0:17.134',34.190
'0:17.136',34.485
'0:17.138',34.810
'0:17.140',35.120
'0:17.142',35.365
'0:17.144',35.520
'0:17.146',35.580
'0:17.148',35.585
'0:17.150',35.595
'0:17.152',35.670
'0:17.154',35.875
'0:17.156',36.220
'0:17.158',36.670
'0:17.160',37.150
'0:17.162',37.560
'0:17.164',37.815
'0:17.166',37.870
'0:17.168',37.745
'0:17.170',37.535
'0:17.172',37.375
'0:17.174',37.400
'0:17.176',37.700
'0:17.178',38.280
'0:17.180',39.040
'0:17.182',39.800
'0:17.184',40.365
'0:17.186',40.560
'0:17.188',40.345
'0:17.190',39.800
'0:17.192',39.155
'0:17.194',38.705
'0:17.196',38.725
'0:17.198',39.355
'0:17.200',40.535
'0:17.202',42.005
'0:17.204',43.335
'0:17.206',44.080
'0:17.208',43.935
'0:17.210',42.850
'0:17.212',41.130
'0:17.214',39.365
'0:17.216',38.305
'0:17.218',38.600
'0:17.220',40.550
'0:17.222',43.915
'0:17.224',47.845
'0:17.226',50.950
'0:17.228',51.575
'0:17.230',48.160
'0:17.232',39.620
'0:17.234',25.665
'0:17.236',6.920
'0:17.238',-15.125
'0:17.240',-38.360
'0:17.242',-60.480
'0:17.244',-79.405
'0:17.246',-93.655
'0:17.248',-102.585
'0:17.250',-106.415
'0:17.252',-106.100
'0:17.254',-103.055
'0:17.256',-98.830
'0:17.258',-94.805
'0:17.260',-91.965
'0:17.262',-90.820
'0:17.264',-91.370
'0:17.266',-93.220
'0:17.268',-95.725
'0:17.270',-98.135
'0:17.272',-99.780
'0:17.274',-100.170
'0:17.276',-99.130
'0:17.278',-96.805
'0:17.280',-93.705
'0:17.282',-90.585
'0:17.284',-88.295
'0:17.286',-87.600
'0:17.288',-88.925
'0:17.290',-92.165
'0:17.292',-96.600
'0:17.294',-100.920
'0:17.296',-103.445
'0:17.298',-102.435
'0:17.300',-96.490
'0:17.302',-84.865
'0:17.304',-67.715
'0:17.306',-46.080
'0:17.308',-21.700
'0:17.310',3.335
'0:17.312',26.980
'0:17.314',47.615
'0:17.316',64.220
'0:17.318',76.425
'0:17.320',84.310
'0:17.322',88.155
'0:17.324',88.160
'0:17.326',84.315
'0:17.328',76.375
'0:17.330',64.060
'0:17.332',47.300
'0:17.334',26.540
'0:17.336',2.875
'0:17.338',-21.975
'0:17.340',-45.870
'0:17.342',-66.675
'0:17.344',-82.660
'0:17.346',-92.890
'0:17.348',-97.380
'0:17.350',-97.080
'0:17.352',-93.605
'0:17.354',-88.815
'0:17.356',-84.410
'0:17.358',-81.570
'0:17.360',-80.765
'0:17.362',-81.780
'0:17.364',-83.905
'0:17.366',-86.240
'0:17.368',-87.950
'0:17.370',-88.550
'0:17.372',-87.950
'0:17.374',-86.450
'0:17.376',-84.575
'0:17.378',-82.895
'0:17.380',-81.835
'0:17.382',-81.585
'0:17.384',-82.055
'0:17.386',-82.955
'0:17.388',-83.890
'0:17.390',-84.520
'0:17.392',-84.620
'0:17.394',-84.165
'0:17.396',-83.285
'0:17.398',-82.225
'0:17.400',-81.265
'0:17.402',-80.620
'0:17.404',-80.400
'0:17.406',-80.575
'0:17.408',-81.015
'0:17.410',-81.520
'0:17.412',-81.875
'0:17.414',-81.930
'0:17.416',-81.620
'0:17.418',-80.985
'0:17.420',-80.150
'0:17.422',-79.315
'0:17.424',-78.665
'0:17.426',-78.355
'0:17.428',-78.430
'0:17.430',-78.835
'0:17.432',-79.405
'0:17.434',-79.905
'0:17.436',-80.100
'0:17.438',-79.840
'0:17.440',-79.090
'0:17.442',-77.995
'0:17.444',-76.840
'0:17.446',-75.970
'0:17.448',-75.695
'0:17.450',-76.150
'0:17.452',-77.195
'0:17.454',-78.395
'0:17.456',-79.045
'0:17.458',-78.315
'0:17.460',-75.440
'0:17.462',-69.935
'0:17.464',-61.725
'0:17.466',-51.225
'0:17.468',-39.270
'0:17.470',-26.910
'0:17.472',-15.170
'0:17.474',-4.760
'0:17.476',4.095
'0:17.478',11.730
'0:17.480',18.915
'0:17.482',26.595
'0:17.484',35.585
'0:17.486',46.240
'0:17.488',58.265
'0:17.490',70.715
'0:17.492',82.145
'0:17.494',90.990
'0:17.496',95.955
'0:17.498',96.385
'0:17.500',92.510
'0:17.502',85.425
'0:17.504',76.880
'0:17.506',68.900
'0:17.508',63.310
'0:17.510',61.320
'0:17.512',63.280
'0:17.514',68.640
'0:17.516',76.125
'0:17.518',84.125
'0:17.520',91.060
'0:17.522',95.805
'0:17.524',97.905
'0:17.526',97.605
'0:17.528',95.705
'0:17.530',93.280
'0:17.532',91.340
'0:17.534',90.555
'0:17.536',91.100
'0:17.538',92.665
'0:17.540',94.630
'0:17.542',96.270
'0:17.544',97.040
'0:17.546',96.745
'0:17.548',95.585
'0:17.550',94.090
'0:17.552',92.900
'0:17.554',92.555
'0:17.556',93.285
'0:17.558',94.925
'0:17.560',96.940
'0:17.562',98.625
'0:17.564',99.340
'0:17.566',98.750
'0:17.568',96.975
'0:17.570',94.605
'0:17.572',92.530
'0:17.574',91.650
'0:17.576',92.555
'0:17.578',95.285
'0:17.580',99.195
'0:17.582',103.085
'0:17.584',105.510
'0:17.586',105.160
'0:17.588',101.305
'0:17.590',94.035
'0:17.592',84.315
'0:17.594',73.755
'0:17.596',64.135
'0:17.598',56.910
'0:17.600',52.705
'0:17.602',51.060
'0:17.604',50.500
'0:17.606',48.905
'0:17.608',44.085
'0:17.610',34.465
'0:17.612',19.585
'0:17.614',0.355
'0:17.616',-21.085
'0:17.618',-41.835
'0:17.620',-58.915
'0:17.622',-70.015
'0:17.624',-74.020
'0:17.626',-71.305
'0:17.628',-63.575
'0:17.630',-53.415
'0:17.632',-43.665
'0:17.634',-36.715
'0:17.636',-34.000
'0:17.638',-35.785
'0:17.640',-41.225
'0:17.642',-48.720
'0:17.644',-56.430
'0:17.646',-62.750
'0:17.648',-66.675
'0:17.650',-67.965
'0:17.652',-67.065
'0:17.654',-64.855
'0:17.656',-62.335
'0:17.658',-60.330
'0:17.660',-59.315
'0:17.662',-59.335
'0:17.664',-60.125
'0:17.666',-61.255
'0:17.668',-62.300
'0:17.670',-62.970
'0:17.672',-63.165
'0:17.674',-62.935
'0:17.676',-62.435
'0:17.678',-61.805
'0:17.680',-61.145
'0:17.682',-60.510
'0:17.684',-59.930
'0:17.686',-59.450
'0:17.688',-59.175
'0:17.690',-59.250
'0:17.692',-59.780
'0:17.694',-60.770
'0:17.696',-62.035
'0:17.698',-63.195
'0:17.700',-63.710
'0:17.702',-63.030
'0:17.704',-60.755
'0:17.706',-56.820
'0:17.708',-51.565
'0:17.710',-45.745
'0:17.712',-40.380
'0:17.714',-36.535
'0:17.716',-35.035
'0:17.718',-36.255
'0:17.720',-39.975
'0:17.722',-45.430
'0:17.724',-51.485
'0:17.726',-56.935
'0:17.728',-60.795
'0:17.730',-62.545
'0:17.732',-62.275
'0:17.734',-60.575
'0:17.736',-58.380
'0:17.738',-56.645
'0:17.740',-56.045
'0:17.742',-56.795
'0:17.744',-58.565
'0:17.746',-60.595
'0:17.748',-61.930
'0:17.750',-61.725
'0:17.752',-59.500
'0:17.754',-55.325
'0:17.756',-49.785
'0:17.758',-43.875
'0:17.760',-38.715
'0:17.762',-35.285
'0:17.764',-34.170
'0:17.766',-35.470
'0:17.768',-38.790
'0:17.770',-43.400
'0:17.772',-48.445
'0:17.774',-53.130
'0:17.776',-56.900
'0:17.778',-59.480
'0:17.780',-60.855
'0:17.782',-61.170
'0:17.784',-60.640
'0:17.786',-59.480
'0:17.788',-57.890
'0:17.790',-56.090
'0:17.792',-54.370
'0:17.794',-53.095
'0:17.796',-52.655
'0:17.798',-53.360
'0:17.800',-55.290
'0:17.802',-58.175
'0:17.804',-61.340
'0:17.806',-63.805
'0:17.808',-64.490
'0:17.810',-62.485
'0:17.812',-57.365
'0:17.814',-49.385
'0:17.816',-39.490
'0:17.818',-29.145
'0:17.820',-20.010
'0:17.822',-13.470
'0:17.824',-10.300
'0:17.826',-10.385
'0:17.828',-12.750
'0:17.830',-15.785
'0:17.832',-17.660
'0:17.834',-16.820
'0:17.836',-12.405
'0:17.838',-4.450
'0:17.840',6.095
'0:17.842',17.650
'0:17.844',28.390
'0:17.846',36.740
'0:17.848',41.745
'0:17.850',43.305
'0:17.852',42.135
'0:17.854',39.615
'0:17.856',37.370
'0:17.858',36.920
'0:17.860',39.270
'0:17.862',44.700
'0:17.864',52.690
'0:17.866',62.015
'0:17.868',70.975
'0:17.870',77.755
'0:17.872',80.745
'0:17.874',78.845
'0:17.876',71.665
'0:17.878',59.615
'0:17.880',43.790
'0:17.882',25.835
'0:17.884',7.630
'0:17.886',-8.995
'0:17.888',-22.560
'0:17.890',-32.140
'0:17.892',-37.470
'0:17.894',-38.945
'0:17.896',-37.465
'0:17.898',-34.255
'0:17.900',-30.600
'0:17.902',-27.610
'0:17.904',-26.080
'0:17.906',-26.355
'0:17.908',-28.395
'0:17.910',-31.815
'0:17.912',-36.065
'0:17.914',-40.555
'0:17.916',-44.800
'0:17.918',-48.475
'0:17.920',-51.460
'0:17.922',-53.755
'0:17.924',-55.445
'0:17.926',-56.610
'0:17.928',-57.270
'0:17.930',-57.410
'0:17.932',-57.005
'0:17.934',-56.090
'0:17.936',-54.820
'0:17.938',-53.515
'0:17.940',-52.590
'0:17.942',-52.470
'0:17.944',-53.405
'0:17.946',-55.315
'0:17.948',-57.660
'0:17.950',-59.435
'0:17.952',-59.255
'0:17.954',-55.610
'0:17.956',-47.225
'0:17.958',-33.370
'0:17.960',-14.185
'0:17.962',9.235
'0:17.964',34.920
'0:17.966',60.325
'0:17.968',82.815
'0:17.970',100.200
'0:17.972',111.195
'0:17.974',115.715
'0:17.976',114.900
'0:17.978',110.820
'0:17.980',105.980
'0:17.982',102.695
'0:17.984',102.470
'0:17.986',105.595
'0:17.988',111.030
'0:17.990',116.630
'0:17.992',119.645
'0:17.994',117.435
'0:17.996',108.145
'0:17.998',91.230
'0:18.000',67.660
'0:18.002',39.765
'0:18.004',10.745
'0:18.006',-16.030
'0:18.008',-37.740
'0:18.010',-52.705
'0:18.012',-60.645
'0:18.014',-62.625
'0:18.016',-60.650
'0:18.018',-57.055
'0:18.020',-53.905
'0:18.022',-52.495
'0:18.024',-53.110
'0:18.026',-55.115
'0:18.028',-57.280
'0:18.030',-58.280
'0:18.032',-57.145
'0:18.034',-53.600
'0:18.036',-48.140
'0:18.038',-41.880
'0:18.040',-36.210
'0:18.042',-32.390
'0:18.044',-31.185
'0:18.046',-32.705
'0:18.048',-36.420
'0:18.050',-41.380
'0:18.052',-46.520
'0:18.054',-50.980
'0:18.056',-54.305
'0:18.058',-56.475
'0:18.060',-57.780
'0:18.062',-58.615
'0:18.064',-59.220
'0:18.066',-59.545
'0:18.068',-59.215
'0:18.070',-57.665
'0:18.072',-54.370
'0:18.074',-49.070
'0:18.076',-41.910
'0:18.078',-33.480
'0:18.080',-24.650
'0:18.082',-16.310
'0:18.084',-9.110
'0:18.086',-3.200
'0:18.088',1.790
'0:18.090',6.700
'0:18.092',12.540
'0:18.094',20.195
'0:18.096',30.100
'0:18.098',42.080
'0:18.100',55.340
'0:18.102',68.615
'0:18.104',80.520
'0:18.106',89.840
'0:18.108',95.855
'0:18.110',98.455
'0:18.112',98.125
'0:18.114',95.770
'0:18.116',92.445
'0:18.118',89.080
'0:18.120',86.290
'0:18.122',84.295
'0:18.124',82.970
'0:18.126',82.030
'0:18.128',81.200
'0:18.130',80.395
'0:18.132',79.765
'0:18.134',79.690
'0:18.136',80.620
'0:18.138',82.910
'0:18.140',86.650
'0:18.142',91.600
'0:18.144',97.210
'0:18.146',102.715
'0:18.148',107.345
'0:18.150',110.515
'0:18.152',111.955
'0:18.154',111.780
'0:18.156',110.430
'0:18.158',108.545
'0:18.160',106.775
'0:18.162',105.625
'0:18.164',105.340
'0:18.166',105.875
'0:18.168',106.935
'0:18.170',108.120
'0:18.172',109.035
'0:18.174',109.410
'0:18.176',109.175
'0:18.178',108.465
'0:18.180',107.555
'0:18.182',106.745
'0:18.184',106.305
'0:18.186',106.340
'0:18.188',106.815
'0:18.190',107.540
'0:18.192',108.245
'0:18.194',108.690
'0:18.196',108.715
'0:18.198',108.305
'0:18.200',107.595
'0:18.202',106.825
'0:18.204',106.255
'0:18.206',106.090
'0:18.208',106.400
'0:18.210',107.085
'0:18.212',107.920
'0:18.214',108.600
'0:18.216',108.870
'0:18.218',108.580
'0:18.220',107.775
'0:18.222',106.695
'0:18.224',105.690
'0:18.226',105.130
'0:18.228',105.270
'0:18.230',106.125
'0:18.232',107.475
'0:18.234',108.870
'0:18.236',109.795
'0:18.238',109.820
'0:18.240',108.790
'0:18.242',106.910
'0:18.244',104.740
'0:18.246',103.045
'0:18.248',102.545
'0:18.250',103.660
'0:18.252',106.270
'0:18.254',109.645
'0:18.256',112.530
'0:18.258',113.455
'0:18.260',111.095
'0:18.262',104.705
'0:18.264',94.410
'0:18.266',81.245
'0:18.268',66.975
'0:18.270',53.670
'0:18.272',43.150
'0:18.274',36.460
'0:18.276',33.545
'0:18.278',33.220
'0:18.280',33.485
'0:18.282',32.090
'0:18.284',27.210
'0:18.286',18.020
'0:18.288',5.025
'0:18.290',-10.040
'0:18.292',-24.605
'0:18.294',-36.015
'0:18.296',-42.250
'0:18.298',-42.555
'0:18.300',-37.670
'0:18.302',-29.670
'0:18.304',-21.405
'0:18.306',-15.700
'0:18.308',-14.575
'0:18.310',-18.705
'0:18.312',-27.240
'0:18.314',-38.100
'0:18.316',-48.605
'0:18.318',-56.255
'0:18.320',-59.450
'0:18.322',-57.910
'0:18.324',-52.690
'0:18.326',-45.805
'0:18.328',-39.540
'0:18.330',-35.770
'0:18.332',-35.375
'0:18.334',-38.020
'0:18.336',-42.345
'0:18.338',-46.420
'0:18.340',-48.425
'0:18.342',-47.225
'0:18.344',-42.735
'0:18.346',-35.900
'0:18.348',-28.355
'0:18.350',-21.865
'0:18.352',-17.725
'0:18.354',-16.320
'0:18.356',-17.030
'0:18.358',-18.465
'0:18.360',-18.965
'0:18.362',-17.245
'0:18.364',-12.890
'0:18.366',-6.650
'0:18.368',-0.285
'0:18.370',3.870
'0:18.372',3.615
'0:18.374',-2.435
'0:18.376',-14.295
'0:18.378',-30.460
'0:18.380',-48.120
'0:18.382',-63.770
'0:18.384',-74.025
'0:18.386',-76.440
'0:18.388',-70.145
'0:18.390',-56.075
'0:18.392',-36.830
'0:18.394',-16.085
'0:18.396',2.170
'0:18.398',14.530
'0:18.400',18.855
'0:18.402',14.655
'0:18.404',3.135
'0:18.406',-13.200
'0:18.408',-31.145
'0:18.410',-47.520
'0:18.412',-59.830
'0:18.414',-66.700
'0:18.416',-67.985
'0:18.418',-64.665
'0:18.420',-58.410
'0:18.422',-51.140
'0:18.424',-44.520
'0:18.426',-39.670
'0:18.428',-36.995
'0:18.430',-36.280
'0:18.432',-36.880
'0:18.434',-38.010
'0:18.436',-39.015
'0:18.438',-39.535
'0:18.440',-39.565
'0:18.442',-39.410
'0:18.444',-39.510
'0:18.446',-40.325
'0:18.448',-42.160
'0:18.450',-45.100
'0:18.452',-48.985
'0:18.454',-53.435
'0:18.456',-57.935
'0:18.458',-61.905
'0:18.460',-64.785
'0:18.462',-66.110
'0:18.464',-65.570
'0:18.466',-63.090
'0:18.468',-58.835
'0:18.470',-53.250
'0:18.472',-46.970
'0:18.474',-40.745
'0:18.476',-35.220
'0:18.478',-30.760
'0:18.480',-27.265
'0:18.482',-24.105
'0:18.484',-20.175
'0:18.486',-14.130
'0:18.488',-4.760
'0:18.490',8.625
'0:18.492',25.825
'0:18.494',45.595
'0:18.496',65.705
'0:18.498',83.315
'0:18.500',95.520
'0:18.502',99.985
'0:18.504',95.510
'0:18.506',82.365
'0:18.508',62.275
'0:18.510',38.090
'0:18.512',13.175
'0:18.514',-9.295
'0:18.516',-26.975
'0:18.518',-38.775
'0:18.520',-44.940
'0:18.522',-46.795
'0:18.524',-46.280
'0:18.526',-45.390
'0:18.528',-45.620
'0:18.530',-47.695
'0:18.532',-51.475
'0:18.534',-56.180
'0:18.536',-60.715
'0:18.538',-64.065
'0:18.540',-65.610
'0:18.542',-65.280
'0:18.544',-63.525
'0:18.546',-61.105
'0:18.548',-58.865
'0:18.550',-57.440
'0:18.552',-57.135
'0:18.554',-57.865
'0:18.556',-59.240
'0:18.558',-60.745
'0:18.560',-61.900
'0:18.562',-62.410
'0:18.564',-62.225
'0:18.566',-61.510
'0:18.568',-60.555
'0:18.570',-59.670
'0:18.572',-59.080
'0:18.574',-58.885
'0:18.576',-59.055
'0:18.578',-59.495
'0:18.580',-60.095
'0:18.582',-60.765
'0:18.584',-61.440
'0:18.586',-62.055
'0:18.588',-62.425
'0:18.590',-62.240
'0:18.592',-60.985
'0:18.594',-58.025
'0:18.596',-52.695
'0:18.598',-44.460
'0:18.600',-33.105
'0:18.602',-18.835
'0:18.604',-2.330
'0:18.606',15.350
'0:18.608',32.940
'0:18.610',49.230
'0:18.612',63.320
'0:18.614',74.805
'0:18.616',83.815
'0:18.618',90.925
'0:18.620',96.900
'0:18.622',102.380
'0:18.624',107.580
'0:18.626',112.100
'0:18.628',114.935
'0:18.630',114.645
'0:18.632',109.760
'0:18.634',99.170
'0:18.636',82.565
'0:18.638',60.610
'0:18.640',34.985
'0:18.642',8.095
'0:18.644',-17.370
'0:18.646',-38.980
'0:18.648',-55.025
'0:18.650',-64.830
'0:18.652',-68.810
'0:18.654',-68.270
'0:18.656',-65.025
'0:18.658',-60.940
'0:18.660',-57.520
'0:18.662',-55.640
'0:18.664',-55.475
'0:18.666',-56.640
'0:18.668',-58.440
'0:18.670',-60.145
'0:18.672',-61.235
'0:18.674',-61.515
'0:18.676',-61.110
'0:18.678',-60.325
'0:18.680',-59.520
'0:18.682',-58.935
'0:18.684',-58.635
'0:18.686',-58.540
'0:18.688',-58.495
'0:18.690',-58.385
'0:18.692',-58.225
'0:18.694',-58.145
'0:18.696',-58.360
'0:18.698',-59.010
'0:18.700',-60.060
'0:18.702',-61.220
'0:18.704',-61.975
'0:18.706',-61.685
'0:18.708',-59.830
'0:18.710',-56.175
'0:18.712',-50.965
'0:18.714',-44.935
'0:18.716',-39.205
'0:18.718',-35.000
'0:18.720',-33.355
'0:18.722',-34.775
'0:18.724',-39.035
'0:18.726',-45.185
'0:18.728',-51.715
'0:18.730',-56.895
'0:18.732',-59.240
'0:18.734',-57.865
'0:18.736',-52.785
'0:18.738',-44.920
'0:18.740',-35.905
'0:18.742',-27.710
'0:18.744',-22.125
'0:18.746',-20.330
'0:18.748',-22.545
'0:18.750',-28.005
'0:18.752',-35.100
'0:18.754',-41.780
'0:18.756',-46.050
'0:18.758',-46.435
'0:18.760',-42.310
'0:18.762',-34.005
'0:18.764',-22.645
'0:18.766',-9.810
'0:18.768',2.905
'0:18.770',14.300
'0:18.772',23.840
'0:18.774',31.700
'0:18.776',38.630
'0:18.778',45.605
'0:18.780',53.505
'0:18.782',62.750
'0:18.784',73.200
'0:18.786',84.140
'0:18.788',94.510
'0:18.790',103.215
'0:18.792',109.405
'0:18.794',112.750
'0:18.796',113.445
'0:18.798',112.185
'0:18.800',109.910
'0:18.802',107.570
'0:18.804',105.875
'0:18.806',105.175
'0:18.808',105.440
'0:18.810',106.370
'0:18.812',107.540
'0:18.814',108.570
'0:18.816',109.235
'0:18.818',109.495
'0:18.820',109.455
'0:18.822',109.280
'0:18.824',109.095
'0:18.826',108.945
'0:18.828',108.785
'0:18.830',108.555
'0:18.832',108.235
'0:18.834',107.890
'0:18.836',107.680
'0:18.838',107.810
'0:18.840',108.415
'0:18.842',109.465
'0:18.844',110.745
'0:18.846',111.870
'0:18.848',112.395
'0:18.850',111.990
'0:18.852',110.610
'0:18.854',108.570
'0:18.856',106.500
'0:18.858',105.205
'0:18.860',105.375
'0:18.862',107.320
'0:18.864',110.775
'0:18.866',114.865
'0:18.868',118.265
'0:18.870',119.545
'0:18.872',117.590
'0:18.874',111.990
'0:18.876',103.230
'0:18.878',92.650
'0:18.880',82.110
'0:18.882',73.485
'0:18.884',68.100
'0:18.886',66.275
'0:18.888',67.150
'0:18.890',68.855
'0:18.892',68.950
'0:18.894',65.115
'0:18.896',55.780
'0:18.898',40.630
'0:18.900',20.745
'0:18.902',-1.635
'0:18.904',-23.615
'0:18.906',-42.360
'0:18.908',-55.755
'0:18.910',-62.865
'0:18.912',-64.065
'0:18.914',-60.850
'0:18.916',-55.340
'0:18.918',-49.720
'0:18.920',-45.700
'0:18.922',-44.150
'0:18.924',-45.065
'0:18.926',-47.690
'0:18.928',-50.885
'0:18.930',-53.535
'0:18.932',-54.865
'0:18.934',-54.635
'0:18.936',-53.115
'0:18.938',-50.945
'0:18.940',-48.870
'0:18.942',-47.500
'0:18.944',-47.140
'0:18.946',-47.735
'0:18.948',-48.930
'0:18.950',-50.235
'0:18.952',-51.195
'0:18.954',-51.510
'0:18.956',-51.140
'0:18.958',-50.255
'0:18.960',-49.175
'0:18.962',-48.230
'0:18.964',-47.675
'0:18.966',-47.600
'0:18.968',-47.940
'0:18.970',-48.500
'0:18.972',-49.040
'0:18.974',-49.360
'0:18.976',-49.355
'0:18.978',-49.030
'0:18.980',-48.500
'0:18.982',-47.920
'0:18.984',-47.455
'0:18.986',-47.200
'0:18.988',-47.180
'0:18.990',-47.340
'0:18.992',-47.575
'0:18.994',-47.765
'0:18.996',-47.830
'0:18.998',-47.725
'0:19.000',-47.475
'0:19.002',-47.145
'0:19.004',-46.810
'0:19.006',-46.550
'0:19.008',-46.405
'0:19.010',-46.365
'0:19.012',-46.405
'0:19.014',-46.465
'0:19.016',-46.495
'0:19.018',-46.450
'0:19.020',-46.330
'0:19.022',-46.150
'0:19.024',-45.940
'0:19.026',-45.745
'0:19.028',-45.590
'0:19.030',-45.490
'0:19.032',-45.440
'0:19.034',-45.415
'0:19.036',-45.385
'0:19.038',-45.325
'0:19.040',-45.230
'0:19.042',-45.100
'0:19.044',-44.945
'0:19.046',-44.790
'0:19.048',-44.645
'0:19.050',-44.530
'0:19.052',-44.445
'0:19.054',-44.375
'0:19.056',-44.315
'0:19.058',-44.245
'0:19.060',-44.155
'0:19.062',-44.050
'0:19.064',-43.930
'0:19.066',-43.805
'0:19.068',-43.685
'0:19.070',-43.575
'0:19.072',-43.485
'0:19.074',-43.400
'0:19.076',-43.320
'0:19.078',-43.240
'0:19.080',-43.145
'0:19.082',-43.040
'0:19.084',-42.930
'0:19.086',-42.815
'0:19.088',-42.705
'0:19.090',-42.610
'0:19.092',-42.515
'0:19.094',-42.430
'0:19.096',-42.340
'0:19.098',-42.240
'0:19.100',-42.125
'0:19.102',-42.010
'0:19.104',-41.890
'0:19.106',-41.775
'0:19.108',-41.680
'0:19.110',-41.605
'0:19.112',-41.540
'0:19.114',-41.480
'0:19.116',-41.400
'0:19.118',-41.300
'0:19.120',-41.165
'0:19.122',-41.005
'0:19.124',-40.840
'0:19.126',-40.690
'0:19.128',-40.570
'0:19.130',-40.505
'0:19.132',-40.480
'0:19.134',-40.475
'0:19.136',-40.460
'0:19.138',-40.405
'0:19.140',-40.280
'0:19.142',-40.090
'0:19.144',-39.855
'0:19.146',-39.610
'0:19.148',-39.410
'0:19.150',-39.295
'0:19.152',-39.285
'0:19.154',-39.355
'0:19.156',-39.460
'0:19.158',-39.530
'0:19.160',-39.500
'0:19.162',-39.335
'0:19.164',-39.035
'0:19.166',-38.660
'0:19.168',-38.300
'0:19.170',-38.060
'0:19.172',-38.005
'0:19.174',-38.150
'0:19.176',-38.435
'0:19.178',-38.750
'0:19.180',-38.945
'0:19.182',-38.900
'0:19.184',-38.560
'0:19.186',-37.975
'0:19.188',-37.290
'0:19.190',-36.695
'0:19.192',-36.400
'0:19.194',-36.510
'0:19.196',-37.020
'0:19.198',-37.765
'0:19.200',-38.475
'0:19.202',-38.850
'0:19.204',-38.665
'0:19.206',-37.870
'0:19.208',-36.620
'0:19.210',-35.265
'0:19.212',-34.250
'0:19.214',-33.965
'0:19.216',-34.590
'0:19.218',-36.015
'0:19.220',-37.800
'0:19.222',-39.325
'0:19.224',-39.940
'0:19.226',-39.225
'0:19.228',-37.170
'0:19.230',-34.260
'0:19.232',-31.380
'0:19.234',-29.585
'0:19.236',-29.770
'0:19.238',-32.275
'0:19.240',-36.675
'0:19.242',-41.710
'0:19.244',-45.475
'0:19.246',-45.825
'0:19.248',-40.895
'0:19.250',-29.595
